BHID,FROM,TO,_len,DUM,_acum,azmm,dipm,xm,ym,zm,azmb,dipb,xb,yb,zb,azme,dipe,xe,ye,ze,dist_hw,dist_fw,D1_surf,D1_solid,Au
11,73.0,74.0,1.0,0.0,0.0,90.0,75.82019805908203,19.195878751263557,99.9999993957612,17.835998723633253,90.0,75.86868286132812,19.073601059303222,99.99999940110612,18.32081640733,90.0,75.77190399169922,19.31856583772653,99.99999939039837,17.35128454340216,1.0,1.0,1.0,0,0.0
11,74.0,75.0,1.0,0.0,0.0,90.0,75.72373962402344,19.44166089563125,99.99999938501772,16.866673807032072,90.0,75.77190399169922,19.31856583772653,99.99999939039837,17.35128454340216,90.0,75.67576599121094,19.565162479565082,99.9999993796193,16.382166514522993,1.0,1.0,1.0,0,0.0
11,75.0,76.0,1.0,0.0,0.0,90.0,75.62792205810547,19.689069144115386,99.99999937420317,15.897762665874922,90.0,75.67576599121094,19.565162479565082,99.9999993796193,16.382166514522993,90.0,75.58023834228516,19.81337958543056,99.99999936876938,15.413462261087858,1.0,1.0,1.0,0,0.0
11,76.0,77.0,1.0,0.0,0.0,90.0,75.53271484375,19.93809236554855,99.99999936331801,14.929265329964124,90.0,75.58023834228516,19.81337958543056,99.99999936876938,15.413462261087858,90.0,75.48534393310547,20.063206061408458,99.99999935784912,14.445171812899076,1.0,1.0,1.0,0,0.0
12,0.0,1.0,1.0,0.0,0.0,90.0,82.25006866455078,37.33919821835207,99.99999999705277,99.56752604408753,90.0,82.25006866455078,37.2717733473246,100.0,100.0629590766002,90.0,82.25004577636719,37.406623186237084,99.99999999410552,99.07209304137719,-1.0,-1.0,-1.0,0,0.0
12,1.0,2.0,1.0,0.0,0.0,90.0,82.2500228881836,37.47404835528778,99.99999999115828,98.57666003866684,90.0,82.25004577636719,37.406623186237084,99.99999999410552,99.07209304137719,90.0,82.25004577636719,37.54147352433847,99.99999998821103,98.0812270359565,-1.0,-1.0,-1.0,0,0.0
12,2.0,3.0,1.0,0.0,0.0,90.0,82.25006866455078,37.60889849222349,99.99999998526378,97.58579403324616,90.0,82.25004577636719,37.54147352433847,99.99999998821103,98.0812270359565,90.0,82.2500228881836,37.676323564416634,99.99999998231655,97.09036103053582,-1.0,-1.0,-1.0,0,0.0
12,3.0,4.0,1.0,0.0,0.0,90.0,82.2500228881836,37.743748837775456,99.9999999793693,96.5949280576278,90.0,82.2500228881836,37.676323564416634,99.99999998231655,97.09036103053582,90.0,82.2500228881836,37.81117411113428,99.99999997642205,96.09949508471978,-1.0,-1.0,-1.0,0,0.0
12,4.0,5.0,1.0,0.0,0.0,90.0,82.25006866455078,37.878599183327424,99.9999999734748,95.60406208200943,90.0,82.2500228881836,37.81117411113428,99.99999997642205,96.09949508471978,90.0,82.25004577636719,37.94602415121244,99.99999997052757,95.10862907929909,-1.0,-1.0,-1.0,0,0.0
12,5.0,6.0,1.0,0.0,0.0,90.0,82.25004577636719,38.01344922340559,99.99999996758032,94.61319607658875,90.0,82.25004577636719,37.94602415121244,99.99999997052757,95.10862907929909,90.0,82.25004577636719,38.08087429559873,99.99999996463308,94.11776307387841,-1.0,-1.0,-1.0,0,0.0
12,6.0,7.0,1.0,0.0,0.0,90.0,82.25004577636719,38.14829936779188,99.99999996168583,93.62233007116807,90.0,82.25004577636719,38.08087429559873,99.99999996463308,94.11776307387841,90.0,82.25004577636719,38.215724439985024,99.99999995873858,93.12689706845772,-1.0,-1.0,-1.0,0,0.0
12,7.0,8.0,1.0,0.0,0.0,90.0,82.25006866455078,38.28314940787004,99.99999995579134,92.63146406574738,90.0,82.25004577636719,38.215724439985024,99.99999995873858,93.12689706845772,90.0,82.25004577636719,38.35057437575506,99.9999999528441,92.13603106303704,-1.0,-1.0,-1.0,0,0.0
12,8.0,9.0,1.0,0.0,0.0,90.0,82.25006866455078,38.417999343640076,99.99999994989686,91.6405980603267,90.0,82.25004577636719,38.35057437575506,99.9999999528441,92.13603106303704,90.0,82.22726440429688,38.485522808200585,99.99999994694532,91.14517846866143,-1.0,-1.0,-1.0,0,0.0
12,9.0,10.0,1.0,0.0,0.0,90.0,82.11419677734375,38.55363363928245,99.9999999439681,90.6498393432666,90.0,82.22726440429688,38.485522808200585,99.99999994694532,91.14517846866143,90.0,82.00267028808594,38.62271517670797,99.99999994094846,90.15463465614808,-1.0,-1.0,-1.0,0,0.0
12,10.0,11.0,1.0,0.0,0.0,90.0,81.89269256591797,38.69275380826639,99.99999993788697,89.65956440730584,90.0,82.00267028808594,38.62271517670797,99.99999994094846,90.15463465614808,90.0,81.78414916992188,38.763736398584115,99.99999993478423,89.16462862654221,-1.0,-1.0,-1.0,0,0.0
12,11.0,12.0,1.0,0.0,0.0,90.0,81.67701721191406,38.83565037853168,99.99999993164077,88.66982737346184,90.0,81.78414916992188,38.763736398584115,99.99999993478423,89.16462862654221,90.0,81.57123565673828,38.908483588761555,99.99999992845713,88.17516058846009,-1.0,-1.0,-1.0,0,0.0
12,12.0,13.0,1.0,0.0,0.0,90.0,81.466796875,38.982224153048264,99.99999992523382,87.68062824173462,90.0,81.57123565673828,38.908483588761555,99.99999992845713,88.17516058846009,90.0,81.36357116699219,39.056860791212785,99.99999992197135,87.18623033328545,-1.0,-1.0,-1.0,0,0.0
12,13.0,14.0,1.0,0.0,0.0,90.0,81.25804901123047,39.13239792889999,99.99999991866952,86.69196921749604,90.0,81.36357116699219,39.056860791212785,99.99999992197135,87.18623033328545,90.0,81.14567565917969,39.208874778515565,99.99999991532661,86.19785261316788,-1.0,-1.0,-1.0,0,0.0
12,14.0,15.0,1.0,0.0,0.0,90.0,81.03472137451172,39.28631446666168,99.99999991194161,85.70388597412598,90.0,81.14567565917969,39.208874778515565,99.99999991532661,86.19785261316788,90.0,80.92508697509766,39.364704893595444,99.99999990851506,85.21006933017266,-1.0,-1.0,-1.0,0,0.0
12,15.0,16.0,1.0,0.0,0.0,90.0,80.81675720214844,39.44403445876287,99.99999990504746,84.71640274091256,90.0,80.92508697509766,39.364704893595444,99.99999990851506,85.21006933017266,90.0,80.70967102050781,39.52429190433668,99.9999999015393,84.22288614674103,-1.0,-1.0,-1.0,0,0.0
12,16.0,17.0,1.0,0.0,0.0,90.0,80.60384368896484,39.60546618110584,99.99999989799106,83.72951951785576,90.0,80.70967102050781,39.52429190433668,99.9999999015393,84.22288614674103,90.0,80.4991226196289,39.68754682100462,99.9999998944032,83.23630285425675,-1.0,-1.0,-1.0,0,0.0
12,17.0,18.0,1.0,0.0,0.0,90.0,80.39556884765625,39.7705237657492,99.99999989077617,82.74323618574631,90.0,80.4991226196289,39.68754682100462,99.9999998944032,83.23630285425675,90.0,80.28890228271484,39.85440510667013,99.9999998871096,82.25032258196366,-1.0,-1.0,-1.0,0,0.0
12,18.0,19.0,1.0,0.0,0.0,90.0,80.17713165283203,39.93922590619968,99.99999988340196,81.75756973190796,90.0,80.28890228271484,39.85440510667013,99.9999998871096,82.25032258196366,90.0,80.06658935546875,40.02500251091169,99.99999987965255,81.26498234434617,-1.0,-1.0,-1.0,0,0.0
12,19.0,20.0,1.0,0.0,0.0,90.0,79.9572525024414,40.11172413981603,99.99999987586183,80.77256044908059,90.0,80.06658935546875,40.02500251091169,99.99999987965255,81.26498234434617,90.0,79.8490982055664,40.19938020563768,99.99999987203026,80.28030410571587,-1.0,-1.0,-1.0,0,0.0
12,20.0,21.0,1.0,0.0,0.0,90.0,79.74207305908203,40.28796047127889,99.9999998681583,79.78821322484505,90.0,79.8490982055664,40.19938020563768,99.99999987203026,80.28030410571587,90.0,79.63612365722656,40.37745516157793,99.99999986424635,79.29628780646813,-1.0,-1.0,-1.0,0,0.0
12,21.0,22.0,1.0,0.0,0.0,90.0,79.53125,40.46785473234104,99.99999986029486,78.80452788038743,90.0,79.63612365722656,40.37745516157793,99.99999986424635,79.29628780646813,90.0,79.42740631103516,40.55914984799074,99.99999985630421,78.31293341680062,-1.0,-1.0,-1.0,0,0.0
12,22.0,23.0,1.0,0.0,0.0,90.0,79.31978607177734,40.65135197497057,99.99999985227393,77.82150829000962,90.0,79.42740631103516,40.55914984799074,99.99999985630421,78.31293341680062,90.0,79.20851135253906,40.74449267393993,99.99999984820262,77.33026012940896,-1.0,-1.0,-1.0,0,0.0
12,23.0,24.0,1.0,0.0,0.0,90.0,79.09833526611328,40.8385825545256,99.99999984408981,76.83919286890519,90.0,79.20851135253906,40.74449267393993,99.99999984820262,77.33026012940896,90.0,78.9892807006836,40.93361174470829,99.99999983993597,76.34830650849831,-1.0,-1.0,-1.0,0,0.0
12,24.0,25.0,1.0,0.0,0.0,90.0,78.8812484741211,41.029570707744824,99.99999983574146,75.8576011375953,90.0,78.9892807006836,40.93361174470829,99.99999983993597,76.34830650849831,90.0,78.77424621582031,41.12645032412456,99.99999983150673,75.3670766965915,-1.0,-1.0,-1.0,0,0.0
12,25.0,26.0,1.0,0.0,0.0,90.0,78.66825866699219,41.22424150413917,99.99999982723214,74.87673315568459,90.0,78.77424621582031,41.12645032412456,99.99999983150673,75.3670766965915,90.0,78.56321716308594,41.322935523158776,99.99999982291808,74.3865705446769,-1.0,-1.0,-1.0,0,0.0
12,26.0,27.0,1.0,0.0,0.0,90.0,78.45912170410156,41.42252395457672,99.99999981856493,73.89658886356843,90.0,78.56321716308594,41.322935523158776,99.99999982291808,74.3865705446769,90.0,78.35077667236328,41.52302058941768,99.99999981417209,73.40679267211449,-1.0,-1.0,-1.0,0,0.0
12,27.0,28.0,1.0,0.0,0.0,90.0,78.2398681640625,41.62445419437336,99.99999980973828,72.91718959970963,90.0,78.35077667236328,41.52302058941768,99.99999981417209,73.40679267211449,90.0,78.13003540039062,41.72683075225996,99.99999980526326,72.42778283520234,-1.0,-1.0,-1.0,0,0.0
12,28.0,29.0,1.0,0.0,0.0,90.0,78.02114868164062,41.83014124787496,99.99999980074742,71.93857234879029,90.0,78.13003540039062,41.72683075225996,99.99999980526326,72.42778283520234,90.0,77.91324615478516,41.93437706089662,99.99999979619112,71.44955825968277,-1.0,-1.0,-1.0,0,0.0
12,29.0,30.0,1.0,0.0,0.0,90.0,77.80628204345703,42.03952962315725,99.99999979159476,70.9607404486705,90.0,77.91324615478516,41.93437706089662,99.99999979619112,71.44955825968277,90.0,77.70024871826172,42.14559059000658,99.99999978695868,70.4721189455558,-1.0,-1.0,-1.0,0,0.0
12,30.0,31.0,1.0,0.0,0.0,90.0,77.59507751464844,42.25255195952104,99.99999978228325,69.98369375033867,90.0,77.70024871826172,42.14559059000658,99.99999978695868,70.4721189455558,90.0,77.49080657958984,42.360405856436955,99.9999997775688,69.49546486301911,-1.0,-1.0,-1.0,0,0.0
12,31.0,32.0,1.0,0.0,0.0,90.0,77.38176727294922,42.46916840381073,99.99999977281465,69.00743755860817,90.0,77.49080657958984,42.360405856436955,99.9999997775688,69.49546486301911,90.0,77.2712173461914,42.57886594689535,99.9999997680196,68.51961955590737,-1.0,-1.0,-1.0,0,0.0
12,32.0,33.0,1.0,0.0,0.0,90.0,77.16162109375,42.6895004526441,99.99999976318362,68.03201320930016,90.0,77.2712173461914,42.57886594689535,99.9999997680196,68.51961955590737,90.0,77.05292510986328,42.80106362856077,99.99999975830704,67.54461848898423,-1.0,-1.0,-1.0,0,0.0
12,33.0,34.0,1.0,0.0,0.0,90.0,76.94514465332031,42.91354733861135,99.99999975339023,67.05743545456421,90.0,77.05292510986328,42.80106362856077,99.99999975830704,67.54461848898423,90.0,76.83819580078125,43.0269437671368,99.99999974843351,66.57046404643548,-1.0,-1.0,-1.0,0,0.0
12,34.0,35.0,1.0,0.0,0.0,90.0,76.73211669921875,43.14124529219316,99.99999974343723,66.08370429440033,90.0,76.83819580078125,43.0269437671368,99.99999974843351,66.57046404643548,90.0,76.62686157226562,43.25644432163881,99.99999973840173,65.59715616865647,-1.0,-1.0,-1.0,0,0.0
12,35.0,36.0,1.0,0.0,0.0,90.0,76.52241516113281,43.3725335390036,99.9999997333273,65.11081963940156,90.0,76.62686157226562,43.25644432163881,99.99999973840173,65.59715616865647,90.0,76.41280364990234,43.489531041747796,99.99999972821318,64.62470078630936,-1.0,-1.0,-1.0,0,0.0
12,36.0,37.0,1.0,0.0,0.0,90.0,76.30255889892578,43.60746099955486,99.9999997230583,64.13880729837906,90.0,76.41280364990234,43.489531041747796,99.99999972821318,64.62470078630936,90.0,76.19319152832031,43.72632194466041,99.99999971786272,63.653140725331426,-1.0,-1.0,-1.0,0,0.0
12,37.0,38.0,1.0,0.0,0.0,90.0,76.08464050292969,43.846106262571084,99.99999971262679,63.16770106716645,90.0,76.19319152832031,43.72632194466041,99.99999971786272,63.653140725331426,90.0,75.97693634033203,43.966806472903954,99.99999970735081,62.682488383488774,-1.0,-1.0,-1.0,0,0.0
12,38.0,39.0,1.0,0.0,0.0,90.0,75.87002563476562,44.088415207034814,99.99999970203513,62.19750258489144,90.0,75.97693634033203,43.966806472903954,99.99999970735081,62.682488383488774,90.0,75.76390838623047,44.21092532730745,99.99999969668004,61.71274370117676,-1.0,-1.0,-1.0,0,0.0
12,39.0,40.0,1.0,0.0,0.0,90.0,75.65856170654297,44.33432980037378,99.99999969128585,61.22821173234475,90.0,75.76390838623047,44.21092532730745,99.99999969668004,61.71274370117676,90.0,75.55396270751953,44.458621794051396,99.99999968585288,60.74390664859307,-1.0,-1.0,-1.0,0,0.0
12,40.0,41.0,1.0,0.0,0.0,90.0,75.44385528564453,44.583820992774235,99.99999968038026,60.259835274653554,90.0,75.55396270751953,44.458621794051396,99.99999968585288,60.74390664859307,90.0,75.33386993408203,44.709949711031186,99.999999674867,59.776005239920735,-1.0,-1.0,-1.0,0,0.0
12,41.0,42.0,1.0,0.0,0.0,90.0,75.22468566894531,44.83700358278202,99.9999996693133,59.292417319254994,90.0,75.33386993408203,44.709949711031186,99.999999674867,59.776005239920735,90.0,75.11628723144531,44.964975440568196,99.99999966371946,58.80907151265633,-1.0,-1.0,-1.0,0,0.0
12,42.0,43.0,1.0,0.0,0.0,90.0,75.00865936279297,45.09385825104164,99.99999965808581,58.32596787972939,90.0,75.11628723144531,44.964975440568196,99.99999966371946,58.80907151265633,90.0,74.9017562866211,45.223645278877484,99.99999965241264,57.84310639067185,-1.0,-1.0,-1.0,0,0.0
12,43.0,44.0,1.0,0.0,0.0,90.0,74.79560852050781,45.35432983345436,99.99999964670023,57.360487015681386,90.0,74.9017562866211,45.223645278877484,99.99999965241264,57.84310639067185,90.0,74.6901626586914,45.48590531355785,99.99999964094889,56.87810978456032,-1.0,-1.0,-1.0,0,0.0
12,44.0,45.0,1.0,0.0,0.0,90.0,74.58544921875,45.61836523718284,99.99999963515887,56.39597466750634,90.0,74.6901626586914,45.48590531355785,99.99999964094889,56.87810978456032,90.0,74.47494506835938,45.751730451053845,99.9999996293293,55.91408914490235,-1.0,-1.0,-1.0,0,0.0
12,45.0,46.0,1.0,0.0,0.0,90.0,74.36517333984375,45.88602174229072,99.99999962345923,55.43246087594521,90.0,74.47494506835938,45.751730451053845,99.9999996293293,55.91408914490235,90.0,74.25616455078125,46.02123231596397,99.999999617549,54.95108986063492,-1.0,-1.0,-1.0,0,0.0
12,46.0,47.0,1.0,0.0,0.0,90.0,74.14788055419922,46.15735542184757,99.99999961159887,54.46997615857613,90.0,74.25616455078125,46.02123231596397,99.999999617549,54.95108986063492,90.0,74.0403060913086,46.2943845779364,99.99999960560913,53.98911971016419,-1.0,-1.0,-1.0,0,0.0
12,47.0,48.0,1.0,0.0,0.0,90.0,73.93344116210938,46.43231333202766,99.99999959958008,53.50852054520142,90.0,74.0403060913086,46.2943845779364,99.99999960560913,53.98911971016419,90.0,73.82726287841797,46.57113535112785,99.99999959351197,53.0281786338855,-1.0,-1.0,-1.0,0,0.0
12,48.0,49.0,1.0,0.0,0.0,90.0,73.72174835205078,46.710844510859715,99.99999958740509,52.54809400601876,90.0,73.82726287841797,46.57113535112785,99.99999959351197,53.0281786338855,90.0,73.61631774902344,46.851437190241086,99.99999958125959,52.06826737685692,-1.0,-1.0,-1.0,0,0.0
12,49.0,50.0,1.0,0.0,0.0,90.0,73.50604248046875,46.99293285018848,99.99999957507461,51.588706196980596,90.0,73.61631774902344,46.851437190241086,99.99999958125959,52.06826737685692,90.0,73.39647674560547,47.13534828431057,99.99999956884943,51.10941735072625,-0.14702397163584208,-1.0,-1.0,0,0.18090479490143963
12,50.0,51.0,1.0,0.0,0.0,90.0,73.28761291503906,47.27867705530571,99.99999956258434,50.63040083809388,90.0,73.39647674560547,47.13534828431057,99.99999956884943,51.10941735072625,90.0,73.17942810058594,47.422912859982716,99.99999955627959,50.15165671868813,0.794835422573453,-1.0,-0.0,1,0.1713051859550969
12,51.0,52.0,1.0,0.0,0.0,90.0,73.0719223022461,47.56804952926086,99.99999954993547,49.67318493290436,90.0,73.17942810058594,47.422912859982716,99.99999955627959,50.15165671868813,90.0,72.96507263183594,47.714080983466374,99.99999954355222,49.194985480742574,1.0,-1.0,0.0,1,0.24223726481893665
12,52.0,53.0,1.0,0.0,0.0,90.0,72.8588638305664,47.8610012919371,99.99999953713014,48.71705836220276,90.0,72.96507263183594,47.714080983466374,99.99999954355222,49.194985480742574,90.0,72.75331115722656,48.008804538912045,99.99999953066944,48.23940357728493,1.0,-1.0,0.0,1,0.2633903570163742
12,53.0,54.0,1.0,0.0,0.0,90.0,72.64722442626953,48.15748971111225,99.9999995241702,47.76202258630288,90.0,72.75331115722656,48.008804538912045,99.99999953066944,48.23940357728493,90.0,72.53716278076172,48.307075092262494,99.99999951763162,47.28492283983719,1.0,-1.0,0.0,1,0.1623844349096996
12,54.0,55.0,1.0,0.0,0.0,90.0,72.42778778076172,48.457573825186955,99.99999951105312,46.80811041756165,90.0,72.53716278076172,48.307075092262494,99.99999951763162,47.28492283983719,90.0,72.31904602050781,48.60897986001419,99.99999950443494,46.33158531947625,1.0,-1.0,0.0,1,0.21943033000856454
12,55.0,56.0,1.0,0.0,0.0,90.0,72.2109603881836,48.7612872809832,99.99999949777737,45.85534760518563,90.0,72.31904602050781,48.60897986001419,99.99999950443494,46.33158531947625,90.0,72.1034927368164,48.91449026173996,99.99999949108066,45.37939724488747,1.0,-1.0,0.0,1,0.2801064134435955
12,56.0,57.0,1.0,0.0,0.0,90.0,71.99665832519531,49.06858306533741,99.99999948434505,44.90373423858178,90.0,72.1034927368164,48.91449026173996,99.99999949108066,45.37939724488747,90.0,71.89041900634766,49.22356005913662,99.99999947757078,44.42835855646622,1.0,-1.0,0.0,1,0.4232242282324893
12,57.0,58.0,1.0,0.0,0.0,90.0,71.78479766845703,49.37941568500446,99.99999947075811,43.95327022834313,90.0,71.89041900634766,49.22356005913662,99.99999947757078,44.42835855646622,90.0,71.67814636230469,49.53615110523151,99.99999946390699,43.47847142978203,1.0,-1.0,0.0,1,0.5815054469496284
12,58.0,59.0,1.0,0.0,0.0,90.0,71.56827545166016,49.6937833965485,99.99999945701666,43.00396958156121,90.0,71.67814636230469,49.53615110523151,99.99999946390699,43.47847142978203,90.0,71.45905303955078,49.852322617239224,99.99999945008669,42.52976998849404,1.0,-0.856497013525945,0.0,1,0.5815054469496284
12,59.0,60.0,1.0,0.0,0.0,90.0,71.35043334960938,50.01176303035663,99.99999944311733,42.0558726207782,90.0,71.45905303955078,49.852322617239224,99.99999945008669,42.52976998849404,90.0,71.24244689941406,50.172098913854825,99.99999943610882,41.582277538018346,1.0,0.11098944735261278,1.0,0,0.05428201726984994
12,60.0,61.0,1.0,0.0,0.0,90.0,71.135009765625,50.333324828809964,99.99999942906142,41.108984710412145,90.0,71.24244689941406,50.172098913854825,99.99999943610882,41.582277538018346,90.0,71.02818298339844,50.49543544060634,99.99999942197533,40.63599416776192,1.0,1.0,1.0,0,0.0
12,61.0,62.0,1.0,0.0,0.0,90.0,70.92195129394531,50.65842519111084,99.99999941485082,40.16330585046303,90.0,71.02818298339844,50.49543544060634,99.99999942197533,40.63599416776192,90.0,70.81625366210938,50.82228886491703,99.99999940768811,39.6909197883178,1.0,1.0,1.0,0,0.0
12,62.0,63.0,1.0,0.0,0.0,90.0,70.70909881591797,50.987029710478055,99.99999940048706,39.218838901953816,90.0,70.81625366210938,50.82228886491703,99.99999940768811,39.6909197883178,90.0,70.59941101074219,51.15266359753059,99.99999939324697,38.74707055254471,1.0,1.0,1.0,0,0.0
12,63.0,64.0,1.0,0.0,0.0,90.0,70.49032592773438,51.319197872347104,99.99999938596753,38.275619299845815,90.0,70.59941101074219,51.15266359753059,99.99999939324697,38.74707055254471,90.0,70.38182067871094,51.486627051300275,99.99999937864897,37.8044851140548,1.0,1.0,1.0,0,0.0
12,64.0,65.0,1.0,0.0,0.0,90.0,70.27389526367188,51.65494575507091,99.99999937129152,37.33366805477631,90.0,70.38182067871094,51.486627051300275,99.99999937864897,37.8044851140548,90.0,70.16651916503906,51.82414875335144,99.99999936389543,36.863168062405705,1.0,1.0,1.0,0,0.0
12,65.0,66.0,1.0,0.0,0.0,90.0,70.05970001220703,51.9942309201424,99.9999993564609,36.392985166745305,90.0,70.16651916503906,51.82414875335144,99.99999936389543,36.863168062405705,90.0,69.95344543457031,52.16518705493854,99.99999934898817,35.92311933799279,1.0,1.0,1.0,0,0.0
12,66.0,67.0,1.0,0.0,0.0,90.0,69.84770202636719,52.337012165850865,99.99999934147745,35.45357057614815,90.0,69.95344543457031,52.16518705493854,99.99999934898817,35.92311933799279,90.0,69.7400894165039,52.509711214966046,99.99999933392854,34.984342546897054,1.0,1.0,1.0,0,0.0
12,67.0,68.0,1.0,0.0,0.0,90.0,69.63056945800781,52.68329908854412,99.99999932634077,34.515442551808476,90.0,69.7400894165039,52.509711214966046,99.99999933392854,34.984342546897054,90.0,69.5216064453125,52.85778065926479,99.99999931871395,34.046874375777364,1.0,1.0,1.0,0,0.0
12,68.0,69.0,1.0,0.0,0.0,90.0,69.41319274902344,53.03315077132629,99.99999931104827,33.578638018803716,90.0,69.5216064453125,52.85778065926479,99.99999931871395,34.046874375777364,90.0,69.30532836914062,53.20940429872917,99.99999930334398,33.11073354049218,1.0,1.0,1.0,0,0.0
12,69.0,70.0,1.0,0.0,0.0,90.0,69.197998046875,53.38653620488094,99.9999992956013,32.6431608812381,90.0,69.30532836914062,53.20940429872917,99.99999930334398,33.11073354049218,90.0,69.09119415283203,53.56454154259609,99.99999928782044,32.17592004104149,1.0,1.0,1.0,0,0.0
12,70.0,71.0,1.0,0.0,0.0,90.0,68.98490905761719,53.743415439194905,99.99999928000162,31.70901101990235,90.0,69.09119415283203,53.56454154259609,99.99999928782044,32.17592004104149,90.0,68.8791275024414,53.92315309650348,99.99999927214503,31.242433817820668,1.0,1.0,1.0,0,0.0
13,0.0,1.0,1.0,0.0,0.0,90.0,87.72230529785156,72.04505543177834,99.99999999913138,104.09640762159854,90.0,87.72221374511719,72.02518363064041,100.0,104.5960125918153,90.0,87.72212982177734,72.06492759799471,99.99999999826274,103.59680268118412,-1.0,-1.0,-1.0,0,0.0
13,1.0,2.0,1.0,0.0,0.0,90.0,87.72221374511719,72.08480016467979,99.99999999739408,103.09719777057201,90.0,87.72212982177734,72.06492759799471,99.99999999826274,103.59680268118412,90.0,87.72221374511719,72.10467236442378,99.99999999652543,102.59759283015758,-1.0,-1.0,-1.0,0,0.0
13,2.0,3.0,1.0,0.0,0.0,90.0,87.72221374511719,72.12454456416776,99.9999999956568,102.09798788974315,90.0,87.72221374511719,72.10467236442378,99.99999999652543,102.59759283015758,90.0,87.72221374511719,72.14441676391175,99.99999999478815,101.59838294932872,-1.0,-1.0,-1.0,0,0.0
13,3.0,4.0,1.0,0.0,0.0,90.0,87.72221374511719,72.16428896365574,99.99999999391952,101.0987780089143,90.0,87.72221374511719,72.14441676391175,99.99999999478815,101.59838294932872,90.0,87.72221374511719,72.18416116339972,99.99999999305088,100.59917306849987,-1.0,-1.0,-1.0,0,0.0
13,4.0,5.0,1.0,0.0,0.0,90.0,87.72230529785156,72.20403296453765,99.99999999218225,100.09956809828311,90.0,87.72221374511719,72.18416116339972,99.99999999305088,100.59917306849987,90.0,87.72221374511719,72.22390476567557,99.99999999131363,99.59996312806636,-1.0,-1.0,-1.0,0,0.0
13,5.0,6.0,1.0,0.0,0.0,90.0,87.72221374511719,72.24377696541956,99.99999999044499,99.10035818765193,90.0,87.72221374511719,72.22390476567557,99.99999999131363,99.59996312806636,90.0,87.72221374511719,72.26364916516354,99.99999998957635,98.6007532472375,-1.0,-1.0,-1.0,0,0.0
13,6.0,7.0,1.0,0.0,0.0,90.0,87.72221374511719,72.28352136490753,99.99999998870771,98.10114830682308,90.0,87.72221374511719,72.26364916516354,99.99999998957635,98.6007532472375,90.0,87.68539428710938,72.30355409113577,99.99999998783206,97.60154980371028,-1.0,-1.0,-1.0,0,0.0
13,7.0,8.0,1.0,0.0,0.0,90.0,87.52037811279297,72.32446674583366,99.99999998691793,97.10198748061687,90.0,87.68539428710938,72.30355409113577,99.99999998783206,97.60154980371028,90.0,87.3657455444336,72.34677282674124,99.9999999859429,96.60248544762165,-1.0,-1.0,-1.0,0,0.0
13,8.0,9.0,1.0,0.0,0.0,90.0,87.21961975097656,72.37038983171692,99.99999998491057,96.10304364511997,90.0,87.3657455444336,72.34677282674124,99.9999999859429,96.60248544762165,90.0,87.08087158203125,72.3952483697783,99.99999998382397,95.60366210291416,-1.0,-1.0,-1.0,0,0.0
13,9.0,10.0,1.0,0.0,0.0,90.0,86.94834899902344,72.42128901695719,99.9999999826857,95.10434076139957,90.0,87.08087158203125,72.3952483697783,99.99999998382397,95.60366210291416,90.0,86.82134246826172,72.4484604685556,99.999999981498,94.60507970998317,-1.0,-1.0,-1.0,0,0.0
13,10.0,11.0,1.0,0.0,0.0,90.0,86.68553924560547,72.47677687695136,99.99999998026024,94.10588228652507,90.0,86.82134246826172,72.4484604685556,99.999999981498,94.60507970998317,90.0,86.52767944335938,72.50637247739246,99.99999997896658,93.60675913045436,-1.0,-1.0,-1.0,0,0.0
13,11.0,12.0,1.0,0.0,0.0,90.0,86.37657928466797,72.53731369739285,99.9999999776141,93.10771754334003,90.0,86.52767944335938,72.50637247739246,99.99999997896658,93.60675913045436,90.0,86.23152923583984,72.56954453280082,99.99999997620525,92.60875761458904,-1.0,-1.0,-1.0,0,0.0
13,12.0,13.0,1.0,0.0,0.0,90.0,86.09184265136719,72.60301508521547,99.9999999747422,92.10987928459674,90.0,86.23152923583984,72.56954453280082,99.99999997620525,92.60875761458904,90.0,85.95702362060547,72.63768061017504,99.99999997322692,91.61108255336315,-1.0,-1.0,-1.0,0,0.0
13,13.0,14.0,1.0,0.0,0.0,90.0,85.82650756835938,72.67350100120416,99.99999997166117,91.11236739108593,90.0,85.95702362060547,72.63768061017504,99.99999997322692,91.61108255336315,90.0,85.68598175048828,72.71050088992229,99.99999997004385,90.61373838732273,-1.0,-1.0,-1.0,0,0.0
13,14.0,15.0,1.0,0.0,0.0,90.0,85.5319595336914,72.74878233810773,99.9999999683705,90.11520615170032,90.0,85.68598175048828,72.71050088992229,99.99999997004385,90.61373838732273,90.0,85.38297271728516,72.7883818983089,99.99999996663956,89.61677688310176,-1.0,-1.0,-1.0,0,0.0
13,15.0,16.0,1.0,0.0,0.0,90.0,85.23868560791016,72.82925695320478,99.99999996485286,89.11845061132938,90.0,85.38297271728516,72.7883818983089,99.99999996663956,89.61677688310176,90.0,85.0986328125,72.8713683984231,99.99999996301212,88.62022727677852,-1.0,-1.0,-1.0,0,0.0
13,16.0,17.0,1.0,0.0,0.0,90.0,84.96246337890625,72.91468068351855,99.99999996111887,88.12210687944919,90.0,85.0986328125,72.8713683984231,99.99999996301212,88.62022727677852,90.0,84.82986450195312,72.95916116749754,99.99999995917457,87.62408941934139,-1.0,-1.0,-1.0,0,0.0
